"id","pattern","indicator_type"
"indicator_1780","Access is denied","failure"
"indicator_1781","WinRM is already set to receive requests on this computer","success"
"indicator_1782","WinRM has been updated to receive requests","success"
"indicator_1783","WinRM firewall exception enabled","success"
"indicator_1784","Test-WSMan localhost succeeds after enabling","success"
"indicator_1785","Access is denied (need local admin)","failure"
"indicator_1786","Unable to check the status of the firewall","failure"
"indicator_1787","Network connection type is set to Public","failure"
"indicator_1788","True (returned) - you have local admin access","success"
"indicator_1789","Can list contents: dir \\<TARGET>\C$","success"
"indicator_1790","Can write files: echo test > \\<TARGET>\C$\temp\test.txt","success"
"indicator_1791","False (returned) - no local admin access","failure"
"indicator_1792","Access is denied","failure"
"indicator_1793","Logon failure: unknown user name or bad password","failure"
"indicator_1794","The network path was not found","failure"
"indicator_1795","The command completed successfully","success"
"indicator_1796","Connection established","success"
"indicator_1797","Can list contents: dir \\<TARGET>\C$","success"
"indicator_1798","System error 5 has occurred. Access is denied.","failure"
"indicator_1799","System error 1326 has occurred. The user name or password is incorrect.","failure"
"indicator_1800","System error 53 has occurred. The network path was not found.","failure"
"indicator_1801","Multiple connections to a server or shared resource by the same user... not allowed","failure"
"indicator_1802","Directory listing displayed","success"
"indicator_1803","Shows folders and files with sizes/dates","success"
"indicator_1804","Volume label and serial number shown","success"
"indicator_1805","Access is denied","failure"
"indicator_1806","Logon failure","failure"
"indicator_1807","The network path was not found","failure"
"indicator_1808","The system cannot find the file specified","failure"
"indicator_1809","1 file(s) copied","success"
"indicator_1810","File transferred successfully","success"
"indicator_1811","Verify with: dir \\<TARGET>\C$\<REMOTE_PATH>","success"
"indicator_1812","Access is denied","failure"
"indicator_1813","The system cannot find the path specified","failure"
"indicator_1814","Not enough space on disk","failure"
"indicator_1815","The network path was not found","failure"
"indicator_1816","Shadow Copy Volume:","success"
"indicator_1817","Shadow Copy ID:","success"
"indicator_1818","Creation Time:","success"
"indicator_1819","Shadow Copy Device name: \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy","success"
"indicator_1820","No items found that satisfy the query","failure"
"indicator_1821","Access is denied","failure"
"indicator_1822","The system cannot find the file specified","failure"
"indicator_1823","STATE              : 4  RUNNING","success"
"indicator_1824","SERVICE_NAME: vss","success"
"indicator_1825","WIN32_EXIT_CODE    : 0  (0x0)","success"
"indicator_1826","STATE              : 1  STOPPED","failure"
"indicator_1827","The specified service does not exist as an installed service","failure"
"indicator_1828","OpenService FAILED 1060","failure"
"indicator_1829","Successfully created shadow copy for 'C:\'","success"
"indicator_1830","Shadow Copy ID: {","success"
"indicator_1831","Shadow Copy Volume Name: \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy","success"
"indicator_1832","Access is denied","failure"
"indicator_1833","Error: Insufficient storage available","failure"
"indicator_1834","The specified volume was not found","failure"
"indicator_1835","The shadow copy provider had an unexpected error","failure"
"indicator_1836","Shadow copy set succesfully created","success"
"indicator_1837","SNAPSHOT ID = {","success"
"indicator_1838","Shadow copy device name: \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy","success"
"indicator_1839","Snapshot creation done","success"
"indicator_1840","Access is denied","failure"
"indicator_1841","Error: Unexpected error calling routine CoCreateInstance","failure"
"indicator_1842","The shadow copy provider had an unexpected error","failure"
"indicator_1843","Insufficient storage","failure"
"indicator_1844","Alias VShadowID for shadow ID","success"
"indicator_1845","Shadow copy created successfully","success"
"indicator_1846","Snapshot set {","success"
"indicator_1847","Volume already added to the shadow copy set","success"
"indicator_1848","Access is denied","failure"
"indicator_1849","The system cannot find the file specified","failure"
"indicator_1850","Error during shadow copy creation","failure"
"indicator_1851","The specified volume is not supported","failure"
"indicator_1852","Executing (Win32_ShadowCopy)->Create()","success"
"indicator_1853","Method execution successful","success"
"indicator_1854","ReturnValue = 0","success"
"indicator_1855","'wmic' is not recognized","failure"
"indicator_1856","Invalid global switch","failure"
"indicator_1857","ReturnValue = 2","failure"
"indicator_1858","Access denied","failure"
"indicator_1859","1 file(s) copied","success"
"indicator_1860","File size matches NTDS.dit (typically 20-500+ MB depending on domain size)","success"
"indicator_1861","The system cannot find the file specified","failure"
"indicator_1862","The system cannot find the path specified","failure"
"indicator_1863","Access is denied","failure"
"indicator_1864","0 file(s) copied","failure"
"indicator_1865","The operation completed successfully","success"
"indicator_1866","File size 8-15 MB (typical SYSTEM hive size)","success"
"indicator_1867","Access is denied","failure"
"indicator_1868","The system cannot find the path specified","failure"
"indicator_1869","Error: The process cannot access the file","failure"
"indicator_1870","The parameter is incorrect","failure"
"indicator_1871","[*] Target system bootKey:","success"
"indicator_1872","[*] Dumping Domain Credentials (domain\uid:rid:lmhash:nthash)","success"
"indicator_1873","[*] Searching for pekList, be patient","success"
"indicator_1874","[*] PEK # 0 found and decrypted:","success"
"indicator_1875","Administrator:500:aad3b435b51404eeaad3b435b51404ee:","success"
"indicator_1876","krbtgt:502:","success"
"indicator_1877","[*] Kerberos keys from","success"
"indicator_1878","[-] NTDS database not found","failure"
"indicator_1879","[-] SYSTEM hive not found","failure"
"indicator_1880","[-] Unable to open NTDS database","failure"
"indicator_1881","[-] Error while parsing SAM hashes","failure"
"indicator_1882","[!] No valid credentials found","failure"
"indicator_1883","Successfully deleted X shadow copies","success"
"indicator_1884","No error messages","success"
"indicator_1885","vssadmin list shadows shows 'No items found' after deletion","success"
"indicator_1886","Access is denied","failure"
"indicator_1887","No shadow copies were found","failure"
"indicator_1888","Error deleting shadow copies","failure"
"indicator_1889","The shadow copy was not found","failure"
"indicator_1890","Output: '[DC] 'corp.com' will be the domain' - Confirms domain targeting","success"
"indicator_1891","Output: '[DC] 'DC1.corp.com' will be the DC server' - Shows which DC responded","success"
"indicator_1892","Output: '[DC] '<user>' will be the user account' - Confirms target user","success"
"indicator_1893","Output: 'Hash NTLM: <32_hex_chars>' - NTLM hash successfully extracted","success"
"indicator_1894","Output: 'ntlm- 0: <hash>' - Current NTLM hash (ntlm-1, ntlm-2 are password history)","success"
"indicator_1895","Output: 'aes256-cts-hmac-sha1-96: <64_hex_chars>' - Kerberos AES256 key extracted","success"
"indicator_1896","Credentials section populated with multiple hash types (NTLM, LM, Kerberos keys)","success"
"indicator_1897","ERROR: Access denied - Current user lacks replication rights (not Domain Admin or missing ACL permissions)","failure"
"indicator_1898","ERROR: The specified domain either does not exist or could not be contacted - Network issue, DC unreachable, or wrong domain name","failure"
"indicator_1899","ERROR: The object does not exist - Target username not found in domain (typo or user doesn't exist)","failure"
"indicator_1900","ERROR: RPC server is unavailable - Firewall blocking RPC (port 135), or DC offline","failure"
"indicator_1901","ERROR: ERROR kuhl_m_lsadump_dcsync ; GetNCChanges - Replication request rejected by DC (insufficient permissions)","failure"
"indicator_1902","Output: 'Impacket v0.10.0 - Copyright 2022 SecureAuth Corporation'","success"
"indicator_1903","Output: '[*] Dumping Domain Credentials (domain\uid:rid:lmhash:nthash)'","success"
"indicator_1904","Output: '[*] Using the DRSUAPI method to get NTDS.DIT secrets' - Confirms DCSync","success"
"indicator_1905","Output: 'user:RID:LMhash:NThash:::' - Credentials successfully dumped","success"
"indicator_1906","Format: corp\Administrator:500:aad3b435b51404eeaad3b435b51404ee:2892d26cdf84d7a70e2eb3b9f05c425e:::","success"
"indicator_1907","Kerberos keys listed: aes256-cts-hmac-sha1-96, aes128-cts-hmac-sha1-96, des-cbc-md5","success"
"indicator_1908","Output: '[*] Cleaning up...' - Successful completion","success"
"indicator_1909","ERROR: [-] RemoteOperations failed: DCERPC Runtime Error - Insufficient permissions (not Domain Admin)","failure"
"indicator_1910","ERROR: [-] SMB SessionError: STATUS_LOGON_FAILURE - Wrong username/password","failure"
"indicator_1911","ERROR: [-] [Errno Connection error] Connection timed out - DC unreachable (firewall, wrong IP, DC offline)","failure"
"indicator_1912","ERROR: [-] User '<user>' not found - Target username doesn't exist in domain","failure"
"indicator_1913","ERROR: [-] Kerberos SessionError: KDC_ERR_C_PRINCIPAL_UNKNOWN - Authenticating user doesn't exist","failure"
